"project_id","title","description","operating_unit","budget","expense"
"00073428","Support to Framework Agreement on Bangsamoro (FAB)","This Project aims to contribute to the overall momentum for peace in Mindanao by supporting the enhancement of capacities among key stakeholders to manage the transition from ARMM to Bangsamoro over the next three years.","Philippines","1944941.00","1314141.00"
"00081246","Support to Confidence Building Measures Programme IV","The Programme aims to contribute to an environment of trust and cooperation across the Nistru River, generating new perspectives on a shared future by people on both banks while responding to their pressing development needs.","Moldova, Republic of","1942722.00","1955774.00"
"00069395","Socio-Economically Effective Human Development Planning","Mainstreaming HDI across Seven Key National Sectors through the Tenth Development Plan for 2015-2019.","Saudi Arabia","1932659.00","590686.00"
"00077280","UN SUPPORT TO SIERRA LEONE CONSTITUTIONAL REVIEW PROCESS","This project seeks to review the Republic of Sierra Leone's 1991 Constitution as started in the Lomé Peace Agreement, and as recommended by the TRC report.","Sierra Leone","1932593.00","1793969.00"
"00074662","LBR-Support to Constitution Review Project","Support to Constitutional review through capacity building to provide leadership to the Constitution review process.","Liberia","1931588.00","1010592.00"
"00071929","Malawi Electoral Cycle Support 2013-2016","Support the Malawian Electoral Commission (MEC) to sustainably deliver free, fair and credible election processes that reflect the will of the people in Malawi.","Malawi","1921742.00","1771509.00"
"00081560","Deepening Foundations-Peacebuilding & Community Security","By 2018, counties and communities are able to anticipate, prevent and respond effectively to disasters and respond effective to disasters and emergencies.","Kenya","1921568.00","1678407.00"
"00088890","Peer to Peer support for Humanitarian Leaders","Support HC and HCTs through mandatory Operational Peer Review (OPR) missions in L3 crises, and peer support missions to non-L3 crises.(note: Project title changed in 2017 from STAIT: Strengthening effectiveness of humanitarian aid)","Crisis Response Unit","1920983.00","341960.00"
"00060696","Legislature Support Project","Legislatures Support Project (2011-2015). Includes Inception plan and support to National Assembly and Zanzibar House of Representatives.","United Republic of Tanzania","1918026.00","1894647.00"
"00073054","Effective and responsive island-level governance to secure and diversify climate resilient marine-based coastal livelihoods and enhance climate hazard response capacity","Effective and responsive island-level governance to secure and diversify climate resilient marine-based coastal livelihoods and enhance climate hazard response capacity","Tuvalu","1912942.00","1671557.00"
"00058659","Improving accessibility to high quality DOTs in Zimbabwe","Round 8 TB Grant: Towards universal access: Improving accessibility to high quality DOTs in Zimbabwe","Zimbabwe","1908830.00","4035211.00"
"00083605","AMERINDIAN DEVELOPMENT FUND PHASE 2","Low Carbon Development Strategy (LCDS) Amerindian Development Fund: Village Economy Development (Phase II) under Guyana Redd+ Investment Fund (GRIF)","Guyana","1905005.00","1213249.00"
"00070163","Integrated Approach Forests in Turkey","Integrated Approach to Management of Forests in Turkey, with Demonstration in High Conservation Value Forests in the Mediterranean  Region","Turkey","1904284.00","1835502.00"
"00072228","Accélération de la Croissance Inclusive","Aaider les autorités de la Guinée à faire face aux défis de la pauvreté tant au niveau national que local, à travers la formulation, la mise en œuvre et le suivi-évaluation des politiques et programmes macroéconomiques et sectoriels","Guinea","1899784.00","1883084.00"
"00059036","Cambodia Climate Change Alliance","The project objective is to contribute to the implementation of the Cambodia Climate Change Strategic Plan","Cambodia","1890740.00","1742851.00"
"00074960","PIMS 4647 Managt. Effecctivenes & Resilience of PAs - CC","Strengthening Management Effectiveness and Resilience of Protected Areas to Safeguard Biodiversity Threatened by Climate Change","Mexico","1889464.00","1578339.00"
"00059535","UNDP Seoul Policy Centre","UNDP Seoul Policy Centre - UNDP's Global Policy Centres contribute to the Bureau for Policy and Programme Support's development policy advisory functions shaping our global thought leadership.","Bureau Policy & Prog Support","1887785.00","1173361.00"
"00060592","Integrated Water Resources Management","Building the capacity of stakeholders to manage freshwater resources in an integrated manner","Mauritius","1884059.00","1725599.00"
"00081421","Desarrollo Económico Local Sostenible en la Costa Caribe","Desarrollo Económico Local Sostenible de la Costa Caribe de Nicaragua a través del sector turismo.","Nicaragua","1882118.00","1682131.00"
"00076745","STRENGTHENING DEMOCRATIC GOVERNANCE","This project is a capacity intervention aimed at consolidating the established positive momentum on building democracy and consolidation in Ethiopia.","Ethiopia","1875411.00","1846465.00"
"00050716","Capacity Development for Aid Effectiveness","Strengthened developing country capacities to integrate into the global economic system, negotiate and manage development finance, and to advocate for global policy coherence in the context of MDG8","Bureau Policy & Prog Support","1873953.00","1303964.00"
"00048430","Asia-Pacific Regional Crisis Prevention&Recovery Project","Asia-Pacific Regional Crisis Prevention and Recovery Project","Rgnl Center in Bangkok (RCB)","1865774.00","649278.00"
"00080438","Institutional and Capacity Support to the Parliament of Afghanistan (ICSPA)","Institutional and Capacity Support to the Parliament of Afghanistan (ICSPA) assists the parliament of Afghanistan in self assessment and development of reform action plan.","Afghanistan","1864709.00","1321965.00"
"00043519","Programme Oasis Tafilalet","Le Programme de Sauvegarde et de Développement des Oasis du Tafilalet a pour objectif la sauvegarde des oasis du Tafilalet et leur développement durable.","Morocco","1864266.00","1673026.00"
"00072472","Economie Nationale","Appui au Gouvernement dans le domaine de la Planification, du suivi et évaluation du Développement.","Democratic Republic of Congo","1863513.00","1723254.00"
"00058277","P1 - Construction of the Jericho Agro-Industrial Park","Support to the construction of the Jericho Agro Industrial Park - Stage I. This project includes several phases and projects.","Prog for Palestinian People","1863402.00","1048951.00"
"00045545","RAF06002 Support MDG-Based Nt'l Dev. & Poverty Reduction","Support to MDG-Based Nt'l Dev. & Poverty Reduction","Reg Bureau for Africa","1863164.00","1580869.00"
"00057517","BRA/09/G32 - PIMS3600 Indigenous Lands Ethnomanagement","The proposed Alternative is to adopt a ground-tested and officially recognized strategy for environmental management in Indigenous
Lands (IL) by Indigenous Peoples (IP) for the effective conservation and sustainable use of forest biodiversity.","Brazil","1860861.00","1425427.00"
"00013110","Carbon Sequestration in the Desertified Areas -Pims 899","The Project is to promote Carbon Sequestration in the Desertified Rangelands of Hossein Abbad in South Khorasan Province and other scale-up results to other provinces in Iran","Iran, Islamic Republic of","1857300.00","985469.00"
"00066228","Encadenamientos Productivos Mineros","Consolidación de las MIPyMEs y Encadenamientos Productivos Mineros","Argentina","1855812.00","1179880.00"
"00080267","Gates/UNDP Global Advocacy on Financial Inclusion","UN Secretary-General’s Special Advocate for Inclusive Finance for Development (UNSGSA). Access to affordable, effective, and safe financial services for the poor","PB","1855200.00","1241971.00"
"00066380","BRA/12/002 - Apoio ao Desenvolvimento do Setor Algodoeiro por meio da Cooperação Sul-Sul.","BRA/12/002 - Apoio ao Desenvolvimento do Setor Algodoeiro por meio da Cooperação Sul-Sul.","Brazil","1850000.00","1831556.00"
"00060660","Risk Management for Sustainable Human Development","Umbrella Programme on Mainstreaming Risk Management into Sustainable Human Development in China","China","1848621.00","1767702.00"
"00072224","Programme Gouvernance democrtique et locale","1. Réforme de l'état et la modernisation de l'administration; 2. Consolidation de la démocratie et de l'état de droit et; 3. Développement local en Guinée Phase 3 (2013-2017)","Guinea","1847595.00","1869500.00"
"00089648","Mitigating the impact of Syrian Crisis on Southeast Anat","Support to Adaptation of Syrian Women Living in Southeast Anatolia to Social and Economic Life","Turkey","1839890.00","1618593.00"
"00080685","Fondo Chile Fase II","Apoyo en la implementación del mecanismo de Cooperación Sur Sur ""Fondo Chile contra el Hambre y la Pobreza"" que financia proyectos de cooperación para organizaciones no gubernamentales e instituciones del Estado","Chile","1831056.00","1831056.00"
"00063149","PROMOCIÓN Y PROTECCIÓN DERECHOS HUMANOS","Formular e implementar politicas publicas para la atención, promoción, protección y garantía de los derechos humanos y la aplicación del DIH.","Colombia","1827245.00","1681745.00"
"00060853","Subsidios Sociales","Contribuir a mejorar la entrega oportuna y eficiente de los subsidios sociales mediante la generación, incremento y consolidación de las capacidades administrativas y de gestión institucional, y de sus sistemas y procedimientos.","Dominican Republic","1826755.00","1796470.00"
"00082600","Información Base para Regularización Tenencia de Tierra","Implementación de un sistema con información de base que permita la regularización de la tenencia de la tierra","Paraguay","1823622.00","1390272.00"
"00070596","DRC-PF/PROTECTION NGO's","Projet humanitaire Cluster Protection/Pooled Fund de la République démocratique du Congo","Democratic Republic of Congo","1822221.00","1804510.00"
"00046839","BRA/07/G32 - PIMS 3280 - Mangrove Ecosystems in Brazil","The Project objective is to contribute to this goal by providing a field tested protected area management strategy that is adopted for the effective conservation of a representative sample of mangrove ecosystems in Brazil.","Brazil","1818094.00","894238.00"
"00076299","HEALTH TRANSFORMATION AND SOCIAL SECURITY REFORM PROJECT","Support o Ministry of Health on Health Transformation and Social Security Reform","Turkey","1818000.00","1817088.00"
"00075260","Strengthening The Resilience of Small Scale Rural Infrastructure and Local Government Systems","Strengthening The Resilience of Small Scale Rural Infrastructure and Local Government Systems to Climate Variability and Risk.","Timor-Leste","1814667.00","1423607.00"
"00066568","EU High Level Policy Advice Mission to Moldova","European Union High Level Policy Advisory Mission to the Republic of Moldova","Moldova, Republic of","1814627.00","1684553.00"
"00072470","Appui à la Décentralisation et Gouvernance Locale","Il s'agit d'appuyer le renforcement de la décentralisation et de la gouvernance locale ainsi que la mise en place des outils et mécanismes pour son financement tant au niveau national que provincial","Democratic Republic of Congo","1811109.00","1555449.00"
"00058254","Protected Areas in the Steppe Biome of Russia","Improving the Coverage and Management Efficiency of Protected Areas in the Steppe Biome of Russia","Russian Federation","1809526.00","1691649.00"
"00080662","Sustainable Development Pathways in Europe and the CIS","The “Sustainable Development Pathways in Europe and the CIS” project contributes to the transformation of productive capacities in RBEC countries.","Regional Center – Istanbul","1804420.00","1509007.00"
"00061229","Technical Assistance for Fiscal Management and Reform","Technical Assistance for Fiscal Management and Reform. he project will support the realization of the objectives of public finance policy and the reform initiatives of the Minisitry of Finance.","Lebanon","1800000.00","1884535.00"
"00062283","Community Forest Conservation","Community-based Forest and Coastal Conservation and Resource Management in Papua New Guinea","Papua New Guinea","1798971.00","1206127.00"
"00062007","Every Drop Matters","Inclusive community based water management and adaptation to climate change project for catalyzing achievements of MDGs","Regional Center – Istanbul","1797091.00","1671457.00"
"00071318","AOSIS UNFCCC Support Programme","Alliance of Small Island States (AOSIS) United Nations Framework Convention on Climate Change (UNFCCC) Support Program","Bureau Policy & Prog Support","1794871.00","1594291.00"
"00077603","Bagratashen Sadakhlo Border Crossing Point","Provision of Equipment and Infrastructure for the Bagratashen-Sadakhlo Border Crossing Point between Armenia and Georgia and enhancement of their capacities","Georgia","1793297.00","1765775.00"
"00084275","Global Project for Ebola Response","Building national and local capacity for the treatment of healthcare waste in countries impacted by the Ebola epidemic","Bureau Policy & Prog Support","1793000.00","1418033.00"
"00082251","Projet Conjoint Justice-Securité","Projet Conjoint mis en œuvre l’esprit du GFP et dont l’objectif est d'apporter un appui institutionnel et communautaire en vue de renforcer les capacités du système judiciaire et des FSI à lutter contre les violations des droits de l’Homme.","Central African Republic","1789828.00","1424747.00"
"00045411","Enhancing Inter-Agency early recovery capacity","The project aims to ensure that an early recovery approach is integrated into the humanitarian response, through strengthened capacity of the Global Cluster for Early Recovery -GCER) and relevant actors.","Crisis Response Unit","1786839.00","1254024.00"
"00036908","Poverty Reduction Support Programme","The programme is designed to support national efforts aimed at reducing poverty levels so as to improve the quality of life of Nigerians through strategic, well coordinated pro-poor policy initiatives.","Nigeria","1784455.00","1757732.00"
"00065229","Promoting Inclusive Growth and Development","“Promoting Inclusive Growth and Development”   supports Ghana’s vision of inclusive growth and development, as encapsulated in the Ghana Shared Growth and Development Agenda (GSGDA) 2010-2013.","Ghana","1782581.00","1624335.00"
"00087775","Busqueda e identificacion de victimas EAI para JdT","Contribuir  a dar respuesta a los familiares de víctimas y sobrevivientes del EAI quienesdemandan el esclarecimiento del paradero e identificación de sus seres queridos fallecidos o desparecidos, y su devolución para una sepultura digna.","Guatemala","1773355.00","1632365.00"
"00050567","Community Based Adaptation throug Coastal Afforestration","Afforestation - Community Based adaptation to Climate Change aims to reduce the vulnerability of coastal communities to the impacts of climate change through afforestation","Bangladesh","1770279.00","778941.00"
"00062087","Support to the IG office-Iraq","Technical Assistance to Iraq Offices of the Inspectors General","Iraq","1762166.00","1631553.00"
"00079521","Green Commodities Programme","Reduce environmental impacts from agricultural commodities productions increasing economic opportunities for developing countries in particular low-income commodity producers, from supply chain trade, institutionalizing support for sustainable production","Panama Regional Center","1759954.00","1551241.00"
"00077150","PIM4625 Strenthening mgt. & genrating env benefits of PA","Strengthening Management Effectiveness and Generating Multiple Environmental Benefits within and around the  Greater Kafue National Park and West Lunga National Park in Zambia","Zambia","1756746.00","1339485.00"
"00062466","Fondo Chile contra el hambre y la pobreza","Fondo Chile contra el hambre y la pobreza","Chile","1756650.00","1525800.00"
"00074351","Strengthen Lib Capability to provide climate info & Serv","It will support current climate monitoring and Early Warning Systems in Liberia so as to increase adaptive capacity of local communities and sectors.","Liberia","1755141.00","341163.00"
"00049466","PEACE BUILDING FUND IN PNG","Autonomous Bougainville Government has the capacity to apply effective crisis management and prevention policies, strategies and techniques","Papua New Guinea","1750831.00","1485212.00"
"00060612","Supporting the Activities of the Technology Innovation and Entrepreneurship Center","Supporting the Activities of the Technology Innovation and Entrepreneurship Center (TIEC)","Egypt","1743695.00","1335170.00"
"00049076","Sistema Nacional Integral de Áreas Protegidas","Creación de un Sistema Nacional Integral de Áreas Protegidas para Chile: 
Una Estructura Financiera y Operativa","Chile","1739883.00","1736639.00"
"00074217","Programa de cooperación AMEXCID-PNUD","Contribuir  a la consolidación de México como  cooperante Sur-Sur a través del fortalecimiento institucional y el perfeccionamiento de los mecanismos que faciliten la transferencia de conocimiento y el despliegue de iniciativas de cooperación.","Mexico","1739382.00","1649577.00"
"00069249","Strengthening Environmental Governance","Strengthening Environmental Governance by Building the Capacity of Non-Governmental Organizations (NGOs)","Bureau Policy & Prog Support","1737714.00","1539368.00"
"00059570","Strengthening Capacities for Disaster Risk Red.& Livilho","Strengthening National Capacity for Disaster Risk Reduction and Livelihoods Recovery: The project aims at enhancing national capacity for Risk identification, Integrating DRR into development planning and diversifying livelihoods and recovery","Ethiopia","1734950.00","1704349.00"
"00070592","DRC-PF/FOOD SECURITY NGO's","Projet humanitaires du cluster Sécurité Alimentaire","Democratic Republic of Congo","1731931.00","1510075.00"
"00065172","Enabling Regions X and XI to Cope with Climate Change","The Project will address the institutional capacity and individual competency gaps on climate/disaster risk management of key players in priority cities and municipalities","Philippines","1731579.00","1610888.00"
"00062923","Fostering Local and Regional Development","The project focuses on decentralization, strengthening of local democracy, improvement of the quality of public services, as well as advancement of the citizen’s participation in local decision-making.","Georgia","1730269.00","1753867.00"
"00066813","Climate Resilient Green Economy Programm.","Promoting inclusive low emission climate resilient green economy in Ethiopia  through Ethiopian Climate Resilient Green Economy initiatives Support programme","Ethiopia","1729729.00","1735200.00"
"00072941","Support to Programme Effectiveness","Support to effective management of the country programme through monitoring and evaluation, partnerships and resource mobilization, communication and outreach, and learning, capacity building and knowledge management.","Pakistan","1728590.00","369437.00"
"00061529","Istanbul Intl Center for PSD","Istanbul International Center for Private Sector Development- UNDP's Global Policy Centres contribute to the Bureau for Policy and Programme Support's development policy advisory functions shaping our global thought leadership.","Bureau Policy & Prog Support","1725521.00","1098010.00"
"00065312","Hydrochlorofluorocarbons Phase-out Management Plan - Manufacturing Sector","Hydrochlorofluorocarbons (HCFC) Phase-out Management Plan (HPMP) for compliance with the 2013 and 2015 control targets for Annex-C, Group-I substances (HCFCs) in Indonesia.","Indonesia","1722348.00","1327869.00"
"00077562","Desarrollo Rural de Colombia - Korea International Cooperation Agency (KOIKA)","Apoyar la estrategia de desarrollo rural de Colombia mediante la validación de la metodología de proyectos piloto en Sumapaz, Córdoba y Santander que contribuyan al desarrollo de la región y la generación de ingresos.","Colombia","1720898.00","1731940.00"
"00068621","Governance Programme 2011-2015","Government of the Republic of Zambia (GRZ) - United Nations Development Programme (UNDP) Governance Programme (2011-2015)","Zambia","1719950.00","1371743.00"
"00072464","Appui aux Institutions Démocratiques et Société civile","Appuyer les institutions démocratiques afin qu’elles répondent au mieux aux attentes de la population et travailler pour dans le renforcement de la veille citoyenne","Democratic Republic of Congo","1718877.00","1447128.00"
"00032314","Support to UN Coordination","Support to UN Coordination -Support provided to United Nations and government recipients of UN MPTF funds.","Somalia","1716981.00","1730796.00"
"00060698","Flood Management in Rioni","DEVELOPING CLIMATE RESILIENT FLOOD AND FLASH FLOOD MANAGEMENT PRACTICES TO PROTECT VULNERABLE COMMUNITIES OF GEORGIA","Georgia","1710479.00","1589736.00"
"00063389","Support to Elections during Transitional Period","Support to Elections during Transitional Period to support the electoral cycle following phase II of the Transitional Period","Yemen","1710184.00","2445845.00"
"00058696","Amélior° Adapt° et Résil CC sect agric","Projet de Renforcement des Capacités d'Adaptation et de Résilience aux Changements Climatiques dans le Secteur Agricole.","Mali","1710103.00","1773645.00"
"00050968","Programme de Relèvement Immédiat","Programme de Relevement Immediat en Haiti","Haiti","1708940.00","1523820.00"
"00069179","GRZ-UN Joint Programme on Gender Based Violence","GRZ-UN Joint Programme on Gender Based Violence to establish an integrated and multi-sectoral mechanism for the implementation of the Anti-GBV Act of Zambia","Zambia","1707405.00","1744210.00"
"00066971","Capacities of Inst for Eco Mgt & Governance Enhanced","Capacities of institutions responsible for economic management and governance for inclusive growth that benefits women and men and evidence based policy formulation and implementation enhanced","Gambia","1694365.00","1334069.00"
"00068131","Phase IV DPs Support to GTP Implementation Process","Phase IV - Development Partners Support to the Growth and Transformation Plan (GTP) Implementation Process in Ethiopia","Ethiopia","1693288.00","1527201.00"
"00087609","Pro-Poor Urban-IP","Policy and Programme Development for Accelerating pro-poor urbanization (PPDU)","Bangladesh","1691476.00","1049778.00"
"00081149","Response to the Effects of Floods Serbia 2014-16","Emergency and recovery interventions to mitigate the effects of 2014-2016 floods in Serbia","Serbia","1688529.00","1614853.00"
"00061042","Strengthening Democracy Programme (2011-2015)","The programme is geared towards strengthening the formal and informal mechanisms for dialogue, representation and participation in Cambodia with the objective of ensuring that institutions are accountable and responsive to the needs and rights of people.","Cambodia","1682323.00","1573510.00"
"00074214","Enhancing Resilience of Vulnerable Communities & Areas","The risk of climate change induced damage to human and economic development in coastal areas of The Gambia is mounting with sea level rise and coastal erosion.","Gambia","1680655.00","1343327.00"
"00057145","PROYECTO DESARROLLO Y MODERNIZACION RURAL REGION ORIENTE","Iniciativa para el desarrollo y modernización rural a través de la producción sustentable en la región oriental del país.","El Salvador","1677870.00","1630114.00"
"00080346","Justice transitionnelle (Phase II)","Cette initiative  est composé de deux projets :

1) Un plan d'initiation lancé en mai jusqu'à octobre 2014 
2) Le projet d'appui à l'opérationnalisation du processus de justice transitionnelle en Tunisie lancé en août 2014 avec une durée de trois ans.","Tunisia","1669074.00","1672215.00"
"00076448","PIMS 5322 LDCF Strengthening CI/EWS in Africa (Regional)","Strengthening climate information and early warning systems in Eastern and Southern Africa for climate resilient development and adaptation to climate change – Global","Bureau Policy & Prog Support","1667785.00","1316391.00"
"00061024","Fortalecimiento del Instituto de Bienestar Magisterial","Fortalecimiento de las capacidades del Instituto Salvadoreño de Bienestar Magisterial para la mejora en atención a sus derecho habientes","El Salvador","1656748.00","1651334.00"
"00085639","Appui au processus de réconciliation nationale","Le projet vise à fournir aux acteurs nationaux, un accompagnement technique et financier en vue de rétablir la cohésion sociale et, à moyen terme, faciliter le processus de réconciliation nationale pour une paix durable en République Centrafricaine.","Central African Republic","1650695.00","1503058.00"
"00063852","Capacity Development, sustainable economic justice and promotion of best practices for the achievement of the Millennium Development Goals and Sustainable Development Goals in Brazil.","Capacity Development, sustainable economic justice and promotion of best practices for the achievement of the Millennium Development Goals and Sustainable Development Goals in Brazil.","Brazil","1650000.00","1301433.00"
"00077975","SIGOB –Fortalecimiento capacidades de gestión Gob Democr","SIGOB –Fortalecimiento de las capacidades de gestión para la gobernabilidad democrática","Panama Regional Center","1649942.00","1436965.00"
"00068398","GEF - Strategic Plan. & Act. Climate Resilience (SPARC)","Strategic Planning and Action to Climate Resilience of Rural Communities in Nusa Tenggara Timur Province (SPARC)","Indonesia","1644321.00","1551229.00"
"00074724","Yellow Sea Large Marine Ecosystem","Implementing the Strategic Action Programme for the Yellow Sea Large Marine Ecosystem: Restoring Ecosystem Goods and Services and Consolidation of a Long-term Regional Environmental Governance Framework","China","1641909.00","219284.00"
"00050252","Sistema de Formación Continua","Apoyo al Programa de Desarrollo de un Sistema de Formación Contínua","Argentina","1638826.00","1564337.00"
"00067513","Strengthening Ug. Disaster Preparedness & Mgt Cap","Project on Strengthening Uganda’s Disaster Preparedness and Management Capacities","Uganda","1637208.00","1565205.00"
"00061275","Early Recovery Facility","Early Recovery Facility - a way of financing and implementing emergency response and early recovery efforts to disasters in order to close the gap between the relief phase and long-term recovery.","Bangladesh","1632737.00","1573742.00"
"00046441","BRA/06/032 - Brazil ""3 Tempos""","The project objective is to build a long-term planning for the country as a national project.","Brazil","1631113.00","721391.00"
"00081622","Engagement Facility - Lebanon Crisis Response Plan","This Facility Project has been developed to support the stabilization and recovery programme.","Lebanon","1627956.00","1129492.00"
"00075028","Support Programme to the Legal Sector Master Plan","Support Programme for Implementation of the Legal Sector Master Plan of the Lao People’s Democratic Republic  (SPLSMP)","Lao People's Democratic Republ","1627589.00","1341568.00"
"00065939","Single Stream  Funding Malaria (SSF)","TOWARDS UNIVERSAL ACCESS: SCALING UP EFFECTIVE MALARIA CONTROL INTERVENTIONS IN ZIMBABWE","Zimbabwe","1626399.00","3018180.00"
"00060216","Post Earthquake Recovery & Livelihood","Programme d'enlèvement des débris et des déchets et de démolition de structures dangereuses","Haiti","1614821.00","1266397.00"
"00071958","Development Effectiveness and Accountability Programme","Public institutions are better able to manage, allocate and utilize resources for effective development and service delivery by the end of the project (Initially 2016, now 2018)","Malawi","1613918.00","1481449.00"
"00088685","Protection, Empowerment and Recovery Support","Protection, Empowerment and Recovery Support for the Syrian Refugees andn Internally Displaced Persons (IDPs) and Host Communities in Iraq.

Delivery of legal aid services to  surviours of CRSV / SGBV among dispaced populations in Iraq.","Iraq","1613882.00","674298.00"
"00083615","Pacific Financial Inclusion Programme (PFIP)","Financial Inclusion Programme","Pacific Centre (PC)","1607757.00","1184673.00"
"00079220","PROHUERTA (Promotion des jardins potagers)","Encourager une diète alimentaire équilibrée, à travers la production biologique à petite échelle d’aliments frais et la participation de la population concernée.","Haiti","1607585.00","1566643.00"
"00072738","Assisting LDCs to advance their NAPs","Assisting Least developed Countries (LDCs) with country-driven processes to advance National Adaptation Plans (NAPS)","Bureau Policy & Prog Support","1603978.00","883881.00"
"00077460","Support to Djibouti's National Tuberculosis Program","Appui au programme national de lutte anti-tuberculose de Djibouti pour l’amélioration de l’accès des populations vulnérables aux soins antituberculeux.","Djibouti","1598199.00","1434324.00"
"00075579","URU/13/002 Apoyo a la ejecución del Programa de Desarrollo y Gestión Subnacional","URU/13/002 Apoyo a la ejecución del Programa de Desarrollo y Gestión Subnacional","Uruguay","1596970.00","624384.00"
"00088600","Support to capacity development of the Republican center","Support to capacity development of the Republican AIDS center of the MoH & SD RK in implementation of GFATM grants","Kazakhstan","1595052.00","51503.00"
"00063219","Support to the National Demining Programme in Mozambique","National Demining Programme aims to support the mine clearing process through strengthening the IND capacity in coordinating the process, support to demining operations on the field and establishment of mechanisms to address residuals","Mozambique","1594784.00","1456591.00"
"00057783","Buidling resilience for adaption to climate change","3925: Implementing NAPA priority: Building resilience for adaption to climate change in the water and agricultural sectors.","Sudan, Republic of the","1593533.00","1531330.00"
"00058231","Building Sector Energy Efficiency Project (BSEEP)","Improvement of energy utilization efficiency in Malaysian buildings especially in the commercial and government sectors by promoting energy conserving design of new buildings and improving energy utilization in existing buildings.","Malaysia","1591000.00","1013858.00"
"00080049","Engagement Facility","The Engagement Facility provides a rapid and flexible response mechanism to support upstream policy results and test innovations with scaling-up potential, and should support results identified in the Country Programme Document.","China","1590230.00","1211826.00"
"00079157","Anti-Corruption and Integrity in the Arab Countriesc","ACIAC is focused on enabling institutions and systems to address corruption through awareness, prevention and enforcement across sectors and stakeholders .","Reg Bur for Arab States","1583270.00","812577.00"
"00039595","Capacity Building-Ministry of Economy","Capacity Building-Ministry of Economy","United Arab Emirates","1578911.00","1215826.00"
"00057337","Energy Efficiency Standards and Labels","Standards and labels to promote energy efficiency in Russia","Russian Federation","1577593.00","1568620.00"
"00075375","Extractive Industries for Sustainable Development","This global initiative supports countries to reduce the risks and realize the benefits of resource extraction.","Bureau Policy & Prog Support","1572416.00","1285473.00"
"00063571","Registry System for Emissions","Establishment of National Registry System for Domestic Emissions Trading Scheme and Voluntary Carbon Emission Reduction Project","China","1562277.00","1074766.00"
"00058996","Lugar de la Memoria","Apoyo a la Comisión de Alto Nivel para la gestión e implementación del Lugar de la Memoria","Peru","1562208.00","1524931.00"
"00066738","URU/12/001 Mejora de gestión, seguimiento y evaluación d","URU/12/001 - Mejora de gestión, seguimiento y evaluación 
del Fondo de Desarrollo del Interior dentro de la Dirección de Descentralización e Inversión Pública.","Uruguay","1557498.00","589613.00"
"00072201","capacidades institucionales ministerio de ecosocialismo","Apoyo al Fortalecimiento de las Capacidades de la Oficina de Gestión y Cooperación Internacional","Venezuela","1554731.00","8406.00"
"00090603","Bosques Nativos y Comunidad","El Objetivo proyecto es la mejora de la calidad de vida de las comunidades que habitan los Bosques Nativos a través de la promoción de la conservación, restauración y uso responsable de sus servicios y productos.","Argentina","1552494.00","897209.00"
"00066749","Programa MiPC Desarrollo Productivo (Fase II)","El Programa MiPC para el desarrollo productivo se propone incorporar nuevos componente y actividades de ejecución que den continuidad y profundicen la política nacional de inclusión digital, económica y social","Argentina","1547330.00","1169824.00"
"00014955","Justice System Programme","Consolidating the Democratic Rule of Law and Peace through a strong Justice System in Timor-Leste (Revised Justice System Programme)","Timor-Leste","1543681.00","1441815.00"
"00061027","Managed Resources Protected Areas","Le projet vise à appuyer la création, la gestion et la pérennisation d'aires protégées de catégorie V et VI à Madagascar","Madagascar","1542776.00","1456542.00"
"00061585","Resilience of communities to Climate Change Adaptation","Enhancing resilience of communities in Solomon Islands to the adverse effects of climate change in agriculture and food security","Solomon Islands","1540000.00","1406444.00"
"00087005","BPPS REGIONAL HUBS WORKPLAN","Operationalization of workplan under regional hubs","Bureau Policy & Prog Support","1539262.00","874202.00"
"00077632","Support to Judicial independence in Iraq","The project seeks to enhance the role of the Judiciary in criminal investigation, reactivate the functioning of the Public Prosecution, and support the mandate of the Judicial Supervisory Commission.","Iraq","1539009.00","416896.00"
"00059162","Sostenibilidad Financiera de las Areas Protegidas","Sostenibilidad Financiera de las Áreas Protegidas en el Ecuador","Ecuador","1534442.00","1395844.00"
"00070161","Deepening Decentralization Programme","Building on previous collaborative work of the Government of Lesotho and UNDP/UNCDF in the area of decentralization, this project aims to accelerate progress and deepen decentralization in Lesotho.","Lesotho","1534313.00","1036124.00"
"00076225","Scaling Up Implementation of the Sustainable Development","Scaling Up Implementation of the Sustainable Development Strategy for the Seas of Southeast Asia with the Governments of Cambodia, PR China. Indonesia , Philippines, Thailand, East Timor and Vietnam","Philippines","1531050.00","1496103.00"
"00071937","Aid for Trade Intiative for the Arab States","Aid for Trade Initiative for the Arab States (AfTIAS)","Reg Bur for Arab States","1530889.00","1466492.00"
"00060645","Poverty Reduction and Environment Protection (PREP)","Livelihood and Economic Asset Development for Peace and Recovery in Somalia contributes to the CPD outcome ""Somali women and men benefit from increased sustainable livelihood opportunities and improved natural resources management.""","Somalia","1530707.00","1394901.00"
"00074039","Public Administration","Capacity of government institutions enhanced to develop and implement administrative and civil service reforms that promote responsiveness and efficiency","Myanmar","1529893.00","1518620.00"
"00081094","Provision of support services to the National Center","Support to capacity development of the National TB Center of the MoH & SD RK in implementation of GFATM grants","Kazakhstan","1523968.00","909227.00"
"00078876","Asset Recovery & International Cooperation","The Iraqi oversight organizations are seeking greater capacity and cooperation to implement the United Nations Convention against Corruption","Iraq","1519728.00","1494140.00"
