"project_id","title","description","operating_unit","budget","expense"
"00081916","Apoyo a la Agricultura Familiar","El Proyecto busca mejorar la calidad de vida de los Agricultores Familiares, hombres y mujeres, que se encuentran en situación de pobreza.","Paraguay","1584815.00","1212281.00"
"00091324","Integrated Local Development phase III","The overall Project goal is functional development planning and management system at sub-national levels contribute to better quality of life for the citizens and integration of Bosnia and Herzegovina to the EU.","Bosnia and Herzegovina","1584390.00","1272965.00"
"00064919","DEVELOPMENT EFFECTIVNESS_DRC","DEVELOPMENT EFFECTIVNESS en République Démocratique du Congo est un projet de gestion opérationnelle qui a été crée pour loger les fonds permettant d'appuyer le fonctionnement du Bureau.","Democratic Republic of Congo","1583902.00","542.00"
"00103908","Strategic M&E to accelerate PDP implementation","Using strategic monitoring and evaluation to accelerate implementation of the Philippine Development Plan 2017-2022 and the Public Investment Program","Philippines","1579900.00","1113536.00"
"00081936","Comprehensive reduction and elimination of POPs","Comprehensive reduction and elimination of Persistent Organic Pollutants in Pakistan","Pakistan","1574000.00","883512.00"
"00095421","Access to Justice and Human Rights Protection","The project will pursue strategic initiatives to improve access and to strengthen the ability of selected justice and human rights institutions to provide effective and accountable public service, particularly for women and other vulnerable groups.","United Republic of Tanzania","1571482.00","1854070.00"
"00108032","Building Capacities for Resilient Recovery- Phase II","This project aims at building the resilience of countries in the face of disasters by strengthening national capacities to plan and manage recovery processes in a sustainable and inclusive manner (“Build Back Better”).","Crisis Response Unit","1569938.00","1010053.00"
"00083690","Climate resilient flood management in Vrbas River Basin","Technology transfer for climate resilient flood management in Vrbas River Basin will help the government of Bosnia and Herzegovina and the population of the targeted region to develop adaptive capacity and embark on climate resilient economic activities.","Bosnia and Herzegovina","1565834.00","1326035.00"
"00094636","GEF - Illegal Wildlife Trade (IWT)","The project aims to remove barriers in the key wildlife conservation species in Indonesia. It strengthens the policy and regulatory framework,  monitoring capacity and information sharing to support the combating of IWT.","Indonesia","1563134.00","1240884.00"
"00097278","Planificación y gestión compras Provincia Buenos Aires","Optimización de las capacidades de planificación y gestión del Ministerio de Infraestructura de la Provincia de Buenos Aires, especialmente de la Dirección de Compras y Contrataciones","Argentina","1556249.00","1092302.00"
"00097870","Improving Rural Development in Georgia - Phase 3","Improving Rural Development in Georgia (ENPARD III)
Objective: promote inclusive/sustainable growth, creating employment & livelihoods for the poor and excluded; improvement of inst. capacities for implementation of Rural Development Strategy.","Georgia","1553500.00","1459101.00"
"00050716","Capacity Development for Aid Effectiveness","Strengthened developing country capacities to integrate into the global economic system, negotiate and manage development finance, and to advocate for global policy coherence in the context of MDG8","Bureau Policy & Prog Support","1550627.00","1304860.00"
"00061060","BRA/10/008 – Projeto de Estruturação do Sistema de Vigilância e Monitoramento de Produtos para a Saúde.","BRA/10/008 – Projeto de Estruturação do Sistema de Vigilância e Monitoramento de Produtos para a Saúde.","Brazil","1550568.00","1530360.00"
"00063735","Policy Reforms and Market Transformation of the Energy Efficient Buildings Sector","Policy Reforms and Market Transformation of the Energy Efficient Buildings Sector of the I.R. Iran (PIMS 4018)","Iran, Islamic Republic of","1548600.00","833461.00"
"00082979","Support to Institutional Development","Support to Institutional Development of Oe-Cusse Special Administrative Region and Special Economic Zone for Social Market Economy (ZEESM)","Timor-Leste","1548414.00","1056455.00"
"00120040","Anti-Corruption, Transparency, Integrity & Openness (ACTION) Project","Afghanistan Anti-Corruption, Transparency, Integrity & Openness (ACTION) Project is supporting by the United Nation Development Programme (UNDP) Country Office for Afghanistan.","Afghanistan","1548026.00","229921.00"
"00098167","Anti-Corruption for Peaceful and Inclusive Societies","Anti-Corruption for Peaceful and Inclusive Societies (ACPI) brings together  global knowledge, advocacy and partnerships to strengthen national capacities to integrate anti-corruption measures into development processes.","Bureau Policy & Prog Support","1543976.00","1500871.00"
"00064003","Scale up of the response to HIV","Continuing scale up of the response to HIV with particular focus on Most-at-Risk Population and strengthening system and capacity for universal access to HIV prevention, diagnosis, treatment and care in Uzbekistan","Uzbekistan","1540000.00","1502769.00"
"00105634","Mediation et Dialogue pour une Paix Durable","Contribuer a un environnement propice a la consolidation de la paix par un appui (i) a la mediation de haut niveau politique et (ii) a la mise en commun des approches nationales et locales de mediation ; (iii) une communication amelioree sur la mediation","Central African Republic","1535901.00","1031186.00"
"00091107","Apoyo a la celebración de los 500 años de Fundación de l","La Comisión de los 500 años de Fundación de la Ciudad de Panamá, organizada en tres comités, es la facultada para diseñar, coordinar, gestionar y estructurar las actividades, eventos y proyectos.","Panama","1530931.00","2244954.00"
"00086173","GEF - Market Transformation in the Energy Sector (MTRE3)","Market Transformation through design and implementation of appropriate actions in the energy sector (MTRE3)","Indonesia","1525853.00","1306223.00"
"00085027","National Human Rights Programme","National Human Rights Programme - Justice and human rights institutions are strengthened to better serve and protect the rights of all citizens, including women and vulnerable groups","Bangladesh","1525543.00","1411650.00"
"00107234","Poverty Alleviation and Sustainable Development in China","This project tries to overcome the current weakness of poverty reduction, by promoting and open platform for poverty alleviation programs and using this platform to support the endogenous and participatory process, community based farmers cooperatives.","China","1523067.00","1523067.00"
"00112956","Apoyo EGI Vectores Arbovirus","Apoyo a la implementación del Plan de Acción de la Estrategia Integrada (EGI) para Enfermedades por Arbovirus 2018-2020","Paraguay","1518551.00","1517479.00"
"00114217","Etat de droit et droits humains","Promouvoir l’état de droit  et les droits humains pour consolider la paix en Côte d’Ivoire.","Côte d’Ivoire","1517665.00","1408785.00"
"00107199","Strengthening Biodiversity and Ecosystems  Management","Strengthening Biodiversity and Ecosystems Management and Climate-Smart Landscapes in the Mid to Lower Zambezi Region of Zimbabwe focusing on reducing key threats for wildlife, habitat, and livelihoods of local communities.","Zimbabwe","1514976.00","1339986.00"
"00107781","PROTOTIPO DE CIENCIA E INNOVACIÓN EN COMUNIDADES","Este programa esta orientado a generar condiciones territoriales para la construcción de paz y apoyar la implementación de los puntos 1 y 3 del acuerdo para la terminación del conflicto firmado entre el gobierno y las FARC en 2016.","Colombia","1514889.00","654280.00"
"00094515","Support Afghanistan Livelihoods and Mobility (SALAM) Project","Support Afghanistan Livelihoods and Mobility (SALAM)","Afghanistan","1509878.00","2596632.00"
"00084610","Estrategia REDD (Movilización de fondos del Fondo Cooperativo para el Carbono de los Bosques (FCPF)","Estrategia REDD (Movilización de fondos del Fondo Cooperativo para el Carbono de los Bosques (FCPF)","Paraguay","1503103.00","1374645.00"
"00121534","CliMateSud - Strategic Accelerator Partnership","Strategic Accelerator Partnership for Climate Change and Sustainable Development: partnership between UNDP and Italy to support countries in the areas of climate change and natural capital and environment supporting countries to achieve their SDGs.","Bureau Policy & Prog Support","1502000.00","555018.00"
"00050283","Myanmar Information Management","Myanmar Information Management Unit (MIMU)- information management  support for coordination of humanitarian assistant","Myanmar","1500713.00","1130235.00"
"00117249","USAID SUPPORT TO AID MANAGEMENT&COORDINATION IN SOMALIA","The purpose of this joint UNDP–Integrated office project is to support the implementation of the New Partnership for Somalia (NPS) and National Development Plan (NDP)through strengthening national capacities for effective aid management and coordination","Somalia","1500000.00","991496.00"
"00068537","REDUCCION VULNERABILIDAD EN LA MOJANA","Tiene como objetivo reducir la vulnerabilidad de las comunidades y aumentar la resiliencia de los ecosistemas en esta región.","Colombia","1499212.00","897731.00"
"00040688","Engagement Facility","The Engagement facility will enable the SRO to respond rapidly and in a flexible manner to support the upstream of policy results and test innovations with scaling up potential initiatives in alignment with the Subregional Programme Document","Barbados","1496906.00","1106746.00"
"00096338","Urban NAMA COMPOST","The project is designed to promote greater use of Integrated Solid Waste Management & Urban Green Infrastructure approaches in Ethiopian cities and towns.","Ethiopia","1494682.00","763087.00"
"00078224","BRA/13/013 - Empresa de Planejamento e Logística S.A. Empresa de Planejamento e Logística S.A. (EPL) Proposição de Modelos de Gestão da Melhoria de Eficiência Econômica, Social e Ambiental para o Planejamento do Sistema de Transportes Brasileiro","Proposição de Modelos de Gestão da Melhoria de Eficiência Econômica, Social e Ambiental para o Planejamento do Sistema de Transportes Brasileiro","Brazil","1494126.00","660483.00"
"00046338","Support to Tumen Project","UNDP is the operation manager for Greater Tumen Common Fund and UNDP-ROK Trust Fund.","China","1492309.00","1148406.00"
"00101900","Marshall Islands Ridge to Reef Project","This project aims to support operationalizing the Reimaanlok – the National Conservation Area Plan, adopted in 2008 to effectively conserve at least 30% of the nearshore marine resources and 20% of the terrestrial resources across Micronesia by 2020.","Marshall Islands","1491914.00","619262.00"
"00094291","AFGHANISTAN ACCESS TO JUSTICE (AA2J)","AA2J supports the Government of the Islamic Republic of Afghanistan (GIROA) in the provision of legal aid, strengthening of justice sector coordination and capacity development of the Ministry of Justice.","Afghanistan","1491598.00","1452660.00"
"00079044","Economy-wide integration of CC Adaptation (FSP)","Economy-wide integration of Climate Change Adaptation and DRM/DRR to reduce climate vulnerability of communities in Samoa.","Samoa","1487203.00","262240.00"
"00096567","Horizons Project – Strengthening Community Resilience in Abkhazia","""Horizons Project – Strengthening Community Resilience in Abkhazia"" Objective -promote the social & economic resilience of local communities through improved access to health &education services including business development skills &vocational education","Georgia","1484902.00","1402802.00"
"00100485","Support to Integrated Reconciliation in Iraq","One consolidated strategy includes all Iraqi counterparts; The new sustainable community reconciliation will be locally-owned, victim-centred, inclusive, integrated and civic-led reconciliation process.","Iraq","1482500.00","1008164.00"
"00094969","Kura II: Advancing Water Management (Kura River Basin)","The project will address the priority needs in the ministerially endorsed Strategic Plan (SAP) through implementation of the SAP and national Integrated Water Resources Management (IWRM) Plans to strengthen&harmonize ground&surface water management","Regional Center – Istanbul","1480200.00","1438256.00"
"00108862","Sustainable Development Pathways","RP OUTCOME 2: Addressing poverty and inequalities through more inclusive and sustainable development pathways 
STRATEGIC PLAN 2018-2021, OUTCOME 1: Advance poverty eradication in all its forms and dimensions","Regional Center – Istanbul","1476801.00","1009749.00"
"00110464","Gestión Financiera y Presupuestaria II","Contribuir con el fortalecimiento de su misión institucional referente a un control eficiente y eficaz del uso de los recursos, que permita la continuación y sostenibilidad de la Reforma del Nuevo Sistema Presupuestario Dominicano.","Dominican Republic","1475000.00","1495298.00"
"00045608","Projeto Piloto de Monitoramento de Projetos de Investimentos de Governo Federal","BRA/06/024 - Projeto de Restauração e Manutenção de Estradas Federais – PREMEF (Monitoring of Investment Projects).","Brazil","1473849.00","474632.00"
"00081419","Appui à la Sécurité Alimentaire au Niger","Ce projet vise à soutenir des activités d'appui au renforcement de la sécurité alimentaire au Niger","Niger","1470000.00","1438392.00"
"00087612","SAPPHIRE - Large Marine Ecosystem Project in WIO","This Project builds on the previous work completed under the UNDP supported GEF financed Agulhas and Somali Current Large Marine Ecosystems (ASCLME) Project in close collaboration with a number of partners.","Seychelles","1467599.00","715669.00"
"00115494","Prévention des conflits et cohésion sociale","Le projet vise à : (i) contribuer à la réduction des conflits et violences liés aux questions politiques et constitutionnelles; (ii) favoriser la résolution de la crise politico-institutionnelle .","Togo","1465447.00","1265967.00"
"00094503","Electoral Support Phase III","Support to achieve an enhanced transparency and inclusiveness of the electoral process in Moldova by ensuring a more independent and credible electoral administration and better informed and pro-active citizens.","Moldova, Republic of","1464205.00","1391856.00"
"00114023","Strengthen integrated and cohesive preparedness capacity","Strengthen integrated and cohesive preparedness capacity at regional, national and community level in the Caribbean through the strengthening of CDEMA´s Regional Response Mechanism and effective concrete mitigation actions for early warning systems.","Panama Regional Center","1463472.00","775031.00"
"00099967","Civil Society for Enhanced Democracy and Human Rights","The project aims to help civil society have a stronger impact on reform processes in the country in the areas of democracy and human rights and contributing to more inclusive, democratic and rights-based governance.","Ukraine","1463166.00","1444244.00"
"00056635","RESIDENT COORDINATOR ANNUAL WORK PLAN","Resident Coordinator Annual Workplan: Coordination for results; coordination of emergency preparedness and relief ; UN advocacy and resource mobilization; security management and coordination capacity of the UNCT.","Colombia","1460758.00","189039.00"
"00096234","Sistema Nacional de Salud Pública: Implementación de la","La propuesta resultante del proceso de diálogo denominada “Lineamientos propuestos para la Mejora y Fortalecimiento del Sistema de Salud Integral en el Marco de una Política de Estado”.","Panama","1459399.00","895229.00"
"00076056","Strengthening the resilience of rural livelihood options","Strengthening the resilience of rural livelihood options for Afghan communities in Panjshir, Balkh, Uruzgan and Herat Provinces to manage climate change-induced disaster risks.","Afghanistan","1458567.00","1404849.00"
"00069288","Apoyo Programa Nacional de Protección de Bosques Nativos","El Gobierno Argentino busca fortalecer las capacidades de la Autoridad Nacional de Aplicación de la Ley de Presupuestos Mínimos de Protección de los Bosques Nativos N° 26.331 a fin de cumplir con las misiones y funciones que la misma le asigna.","Argentina","1457200.00","1399051.00"
"00089758","Support to Public Administration Reform","Support to Public Administration reform -Together with partners, UNDP assists the Government of Georgia in steering and successful implementation of the Public Administration Reform (PAR).","Georgia","1456160.00","1403144.00"
"00096507","Iniciativa de Pequerias Costeras","Fortalecer la gobernanza de las pesquerías costeras del Pacifico Sudeste, principalmente en pesquerías artesanales y de pequeña escala, creando sinergias con las áreas marinas protegidas.","Peru","1453710.00","1320037.00"
"00113266","Assistance to Normalization Project","Support to normalization through provision of facilities, equipment and transport vehicles to the JPST, JPSC and the IDB","Philippines","1452532.00","1103876.00"
"00111667","Migration and Local Development (MIDL II)","Migration and Local Development 
The Overall Goal of the initiative is maximizing the impact of migration on the socio-economic development through an improved institutional framework and engaged Diaspora.","Moldova, Republic of","1452431.00","1307040.00"
"00063738","APPUI AU TROISIEME RECENSEMENT GENERAL DE LA POPULATION ET DE L’HABITAT (RGPH-III) ET SOUTIEN A LA STRATEGIE NATIONALE DE DEVELOPPEMENT DE LA STATISTIQUE (SNDS)","Renforcement des capacités des services centraux et sectoriels en matière de planification, de pilotage et de suivi- évaluation de la SRP, tant au niveau central et sectoriel que régional.","Guinea","1445573.00","1517919.00"
"00066642","Renforcement capacité prévention gestion conflits/paix","Le projet a pour objectif le renforcement des capacités des institutions et communautés pour la prévention et gestion de conflits et consolidation de la paix","Niger","1445100.00","1452833.00"
"00079810","URU/14/001 Fortalecimiento de la Dirección Nacional de M","El objetivo general del proyecto es apoyar el desarrollo de la gestión ambiental en Uruguay mediante incrementos en la eficiencia y eficacia de las funciones de gestión ambiental del MVOTMA.","Uruguay","1443816.00","1043192.00"
"00109710","Progr. Stabil. com- résiience  Kasai -Tanganyika","Programme de Stabilisation communautaire et résiience des femmes et des jeunes au Kasai et Tanganyika - SCoRe","Democratic Republic of Congo","1442259.00","1429480.00"
"00086341","Enhancing Decision-Making at the Council of Ministers","The project's main outcome is: ""Capacity Development of the Office of the Council of Ministers (OPCM) for Public Policy Reforms Enhanced"".","Lebanon","1440062.00","1074666.00"
"00068928","Rapid Response Implementation Support","Rapid Response Implementation Support(RARIS) to the Ministry of Agriculture and the Agriculture Lead Ministries","United Republic of Tanzania","1440000.00","1291065.00"
"00080390","PC DESARROLLO RURAL IXIL","Programa Conjunto   DESARROLLO RURAL INTEGRAL  IXIL","Guatemala","1432959.00","934153.00"
"00105580","Appui à la Préparation et à la Gestion des Désastres (Ha","Ce projet  vise à renforcer les capacités opérationnelles et techniques de  la Protection Civile et  des Centres d'Operation d'Urgence  dans la prévention et la gestion des risques.","Haiti","1432725.00","1499385.00"
"00090217","WETLANDS FORESTS BIODIVERSITY","Conservation-oriented management of forests and wetlands to achieve multiple benefits","Belarus, Republic of","1431492.00","1760282.00"
"00084852","Appui Gouvernance Locale et Developpement Territorial","Fournir un appui au Ministère de l'Interieur dans la gestion communale et l'encadrement des collectivités territoriales","Haiti","1429484.00","1222960.00"
"00098027","Climate-induced Disaster Risk Reduction Project (CDRRP)","Adapting Afghan Communities to Climate-Induced Disaster Risks Project AACCIDRP project supported by the United Nation Development in Afghanistan","Afghanistan","1429359.00","1253233.00"
"00108471","Apoyo Logístico y Operativo para la Paz","Facilitar recursos técnicos, financieros, humanos y logísticos para implementación del Acuerdo de Paz con FARC-EP, los diálogos con el ELN, apoyo al Consejo Nacional de Paz y el desarrollo de las funciones de Fondo Paz","Colombia","1423361.00","1214950.00"
"00057529","Strengthening Protected Areas Finance&Mgmt Systems","This project aims to establish a sustainable protected area financing system, with associated management structures, systems and capacities needed to ensure the effective use of generated revenues for priority biodiversity conservation needs.","Egypt","1423000.00","1374691.00"
"00109522","PBF/IRF-243:Consolidat° de la paix démarrage DDR","Ce projet vise la Consolidation de la Paix et démarrage du processus DDR dans la région du Pool, en République du Congo.","Congo","1420803.00","1414319.00"
"00082733","Support to Justice Sector Reform in Indonesia (SUSTAIN)","It aims to strengthen supreme court mechanism for justice,by strengthening the judiciary mechanism, capacity in case management and support the development of integrated system of human resource and management of supreme court.","Indonesia","1419835.00","1561624.00"
"00113071","Engagement Facility - ExO","The Engagement Facility will be used to incubate new ideas, concepts and opportunities at the earliest stages.","Office of the Administrator","1419552.00","1226014.00"
"00069416","ECOSYSTEM BASED ADAPTATION ARTEMISA AND MAYABEQUE","Reduction of vulnerability to coastal flooding through ecosystem-based adaptation in the south of Artemisa and Mayabeque provinces.","Cuba","1415900.00","1227198.00"
"00099620","Integrated Regional Stabilization of the Lake Chad Basin","Support crisis prevention, stabilization, peace-building and mediation in the Lake Chad Basin - Diffa","Niger","1413418.00","1005282.00"
"00081840","Implementing Adaptation Planning","Implementing urgent adaptation planning through strengthened decentralised and national development plans","Malawi","1410932.00","1414809.00"
"00104196","Innovative durable solutions for IDPs and returnees","To substantially improve living conditions of IDPs and RRs through the establishment of governance systems, increased Housing, Land and Property Rights and social, economic and political inclusion.","Somalia","1409328.00","1210634.00"
"00084305","Manos a la obra","Manos a la obra: Desarrollo de un programa para la construcción de confianza a través de la rehabilitación y reconstrucción de infraestructura comunitaria y/o productiva en zonas afectadas por el conflicto usando un esquema de Cash for work","Colombia","1407564.00","1183171.00"
"00109981","Estabilización y Paz Territorial","Contribuir a la transformación de los territorios mediante el mejoramiento de la confianza de las comunidades locales en el Estado y a la efectiva participación comunitaria en la construcción de la paz territorial","Colombia","1404707.00","1290122.00"
"00065937","Fortalecimiento de las capacidades de gestion operativa y planificacion estrategica del Tribunal Constitucional","Fortalecimiento de las capacidades de gestion operativa y planificacion estrategica del Tribunal Constitucional","Dominican Republic","1404000.00","946233.00"
"00116011","Security Sector Reform","Somali people benefit from more inclusive, equitable and accountable governance, improved services, human security, access to justice and human rights","Somalia","1403209.00","1121741.00"
"00096820","Red  Nacional de Orquestas","El objetivo principal es instaurar en diferentes zonas de riesgo y vulnerabilidad social, módulos musicales en donde se desarrollen diferentes programas musicales","Panama","1402656.00","1257505.00"
"00090819","Renforcement de la resilience du secteur de l'energie aux impacts des changements climatiques au Benin","Strengthening the resilience of the energy sector in Benin to the impacts of climate change.","Benin","1400050.00","1386118.00"
"00057222","BRA/09/008 -Capacity Support for South-South Cooperation","The purpose of this project is to provide programmatic and operational framework for widening UNDP support to the Government of Brazil cooperation activities in the SSC.","Brazil","1400000.00","1288545.00"
"00121460","Fostering the Accompaniment of Peaceful Transition in Su","After the signing of the power-sharing agreement UNDP aims to position itself as a credible partner to assist the upcoming political transition ,  ensuring poverty eradication, migration and displacement solutions are provided","Sudan, Republic of the","1400000.00","695748.00"
"00110254","Inter-community Dialogue through Inclusive Cultural Heri","Cultural heritage  aims to build trust between the communities in Kosovo, through improved inter-community acceptance and respect for the cultural identity and heritage of all Kosovo communities.","Kosovo (As per UNSCR 1244)","1398798.00","1334739.00"
"00087750","ABS of Genetic Resources","Developing and Implementing the National Framework on Access and Benefit Sharing of Genetic Resources and Associated Traditional Knowledge","China","1398700.00","738371.00"
"00120521","The Aswan Forum for Sustainable Peace and Development","The project is to launch the Aswan Forum for Sustainable Peace and Development, which will provide the first of its kind platform to address the inseparable issues of “sustaining peace” and “sustainable development” in Africa.","Egypt","1396624.00","993177.00"
"00099570","Towards national reconciliation in Libya","The project will promote an inclusive vision for national reconciliation by supporting development of a national reconciliation strategy as well as strengthening bottom-up local reconciliation initiatives.","Libya","1396498.00","768987.00"
"00104825","Entrepreneurship Development Programme II","The overall objective of the programme is to bring about a transformational change in unleashing the growth potential of micro and small-scale enterprises by 2020.","Ethiopia","1395298.00","1390173.00"
"00095502","Human security Fund Pilot Project for Social Cohesion","Human Security Fund Pilot Project for Social Cohesion, Conflict Prevention, Violence Reduction and Human Security in Support to Youth of the Central African Republic","Central African Republic","1392591.00","1061543.00"
"00106929","PIMS 5484 : Sustainable development of Comoros Islands","PIMS 5484 : Sustainable development of Comoros Islands by promoting the geothermal energy resources.","Comoros","1385135.00","1365938.00"
"00103417","Advance the NAPs process for medium term investment plan","The project supports the Government of Liberia to advance its National Adaptation Plans process in climate sensitive sectors.","Liberia","1384093.00","778790.00"
"00083188","Protected Area Management in Myanmar","Strengthening the terrestrial system of national protected areas for biodiversity conservation through enhanced representation, management effectiveness, monitoring, enforcement and financing","Myanmar","1379054.00","1329550.00"
"00068060","Lebanese Electoral Assistance Project","LEAP builds the institutional capacities of the election management structures, of the MOIM, the SCE and judicial bodies. It also targets women, youth, and PWDs participation.","Lebanon","1376819.00","1289939.00"
"00083697","4KEN Support to GOK in Enhancing Capacity for LED","The project will support Kenya's effort to pursue long-term transformative development and accelerate sustainable climate resilient economic growth, while slowing the growth of green house gas emissions","Kenya","1376416.00","1300932.00"
"00098320","Strong and Inclusive Parliamentary Democracy","Strong and Inclusive Parliamentary Democracy in the Kyrgyz Republic with national strategic priorities in accordance with citizens’ needs.","Kyrgyzstan","1374658.00","1195129.00"
"00088895","Value chain development","Improve incomes of smallholder farmers through value chain development of vegetables and fruit in Provinces 3 and 4 in Nepal","Nepal","1373459.00","1360398.00"
"00104351","Advancing SDG Goal 16","Providing policy and programme support for effective implementation of Goal 16 at the national and sub-national level, advancing the SDGs  by building peaceful, just and inclusive societies.","Bureau Policy & Prog Support","1372068.00","548526.00"
"00076127","Restoration of the Holy Monastery of Apostolos Andreas","The restoration of this very important religious monument intends to contribute to the on-going confidence-building process between the Greek Cypriots and Turkish Cypriots communities within the context of cultural heritage preservation and protection.","Cyprus","1371668.00","4956.00"
"00107327","Strengthening Nehru Yuva Kendra Sangathan (NYKS) and National Service Scheme (NSS)","Strengthening Nehru Yuva Kendra Sangathan (NYKS) and National Service Scheme (NSS)","India","1367848.00","947792.00"
"00092573","PIMS 5366: Sustainable Fuelwood Management in Nigeria","GEF Project on management of fuel wood in mitigating the effects of climate change in Nigeria","Nigeria","1367492.00","1350587.00"
"00077514","Iniciativas comunitarias Ecorregión Mediterránea chilena","El objetivo es enfocarse en la esfera rural e involucrar a pequeñas y medianas organizaciones locales y regionales en la promoción de prácticas sostenibles en conjunción con la forma de vida de la población de los territorios","Chile","1365892.00","823547.00"
"00089307","Diaspora for Development","Mainstreaming the concept on Migration and Development into relevant policies, plans and actions in Bosnia and Herzegovina (BIH): Diaspora for Development","Bosnia and Herzegovina","1364751.00","1314810.00"
"00120921","Reconciliation, Stabilization & Resilience TF 2019 A1","This project has been established in line with UNDP’s role as Managing Agent of the Reconciliation Stabilization and Resilience Fund/Country Based Pooled Fund as detailed in the RSRSTF Terms of Reference.","South Sudan, Republic of","1361763.00","943141.00"
"00117198","Strengthening CSOs","Strengthening Civil Society Organizations for Responsive and Accountable Governance in Rwanda","Rwanda","1355806.00","1350744.00"
"00103722","Improvement of Central Karakoram National Park (CKNP)","Improvement of Central Karakoram National Park (CKNP) Management System as Model for Mountain Ecosystems in Norther Pakistan","Pakistan","1355615.00","766599.00"
"00088721","Tanzania - Direct Project Cost","This project is to support cost recovery for direct project cost for staff and general operating expenses.","United Republic of Tanzania","1355450.00","1361376.00"
"00094384","Sustainable Energy for All","The project will coordinate the implementation of theSE4ALL initiative through promoting achievement of the three SE4ALL goals","United Republic of Tanzania","1354196.00","2147115.00"
"00078235","Ecosistemas Secos","Uso sostenible y conservación de la biodiversidad BS para garantizar el flujo de los servicios ecosistémicos y mitigar procesos de deforestación y desertificación en la región del Caribe y el Valle Interandino del río Magdalena de Colombia.","Colombia","1353491.00","1225469.00"
"00102522","Enabling Gender-Responsive Disaster Recovery, Climate an","Enhanced capability of men and women in 9 Caribbean countries to act quickly, appropriately and effectively when recovering from the impacts of multiple hazards, in a way that also significantly strengthens their resilience to future risks","Barbados","1349041.00","134401.00"
"00099229","Approche paysage Région Atsimo Andrefana","Protéger la biodiversité à Atsimo-Andrefana des menaces actuelles et nouvelles et l’utiliser durablement en développant un cadre de gouvernance fondé sur la collaboration et l’intégration sectorielle de la gestion des ressources naturelles décentralisées","Madagascar","1348323.00","1285311.00"
"00110499","South Sudan Humanitarian Fund - SSHF 2018 SA1 MA/NGOs","This project has been established in line with UNDP’s role as Managing Agent of the South Sudan Humanitarian Fund/Country Based Pooled Fund as detailed in the SSHF/CBPF’s Terms of Reference.","South Sudan, Republic of","1347042.00","1067480.00"
"00066680","Support to Transitional Governance Structures in Libya","the project provides targeted technical support to assist the Government to build the capacity of transitional governance structures. Priorities are: the decentralization, rule of law programs and elections and constitution formulation","Libya","1345500.00","602998.00"
"00102380","Ending Gender-based Violence & Achieving SDGs","The project will support the achievement of the Sustainable Development Goals by helping countries make progress on the specific Gender-based Violence (GBV) and related targets","Bureau Policy & Prog Support","1341100.00","1219074.00"
"00086188","Low Carbon Growth in Cities through Sustainable","Achieving Low Carbon Growth in Cities through Sustainable Urban System Management in Thailand","Thailand","1337090.00","1163905.00"
"00105497","BRA/17/019-Desenvolvimento Regional Sustentável do Norte dos Estados","Fortalecer a SUDENE para implementar processo de desenvolvimento regional do Nordeste e do Norte dos Estados de Minas Gerais e Espírito Santo, visando promover o desenvolvimento econômico, inclusivo e ambientalmente sustentável.","Brazil","1335350.00","437147.00"
"00112861","PROJET D'APPUI AU PLAN NATIONAL DE DÉVELOPPEMENT","Projet d'Appui à la mise en oeuvre du Plan National de Développement Economique et Social (PNDES)","Burkina Faso","1334367.00","1016188.00"
"00113230","COBERM4/DIALOGUE","The Confidence Building Early Response Mechanism (COBERM) is a joint EU-UNDP initiative. 
The programme comprises three key components: Competitive Sub-granting Scheme, EU Responsive Resource Fund (EURRF) and the Dialogue Coordination Mechanism.","Georgia","1334302.00","1323763.00"
"00086749","Promoting Sustainable Rural Energy Technologies (RETs).","The project aims to reduce Ethiopia’s energy-related CO2 emissions by app 2 m tonnes CO2e by promoting renewable energy and low GHG-producing technologies as a substitute for fossil fuels and non-sustainable biomass utilisation in the country","Ethiopia","1333734.00","985282.00"
"00083944","FSP - Fort. manejo AP para conservación de Esp. en Ries","FSP - Fortalecimiento del Manejo del Sistema de Áreas Protegidas para mejorar la Conservación de Especies en Riesgo y sus Hábitats","Mexico","1333223.00","1290546.00"
"00080865","Public Education Evaluation","Capacity Development of Public Education Evaluation Commission and the development of the evaluation indicators  towards enhancing knowledge based Society","Saudi Arabia","1332470.00","429591.00"
"00112082","Lesotho National Dialogue and Stabilization Project","This project will collaborate with the GoL, SADC & other partners through an inclusive National Dialogue and to respond to an on-going political and security crisis by creating enabling environment for political & constitutional reforms in Lesotho.","Lesotho","1330531.00","1318417.00"
"00080824","Social Protection Policy Support","Social Protection Policy Support - Project Aims to address the needs of the country’s most vulnerable groups through re-thinking on the direction, scope and design of social protection","Bangladesh","1330047.00","1313751.00"
"00082660","RESILIENCE DES FEMMES ET ENFANTS AU CC","Renforcement de la resilience et de la capacité d'adaptation des femmes et enfants au changement climatique en RD Congo","Democratic Republic of Congo","1329924.00","1312806.00"
"00050569","Renforcement des Capacités & Modernisation de l'Etat","Appui à la Réforme et la Modernisation de l'Administration Publique.","Togo","1327632.00","1311698.00"
"00105632","Appui à la restauration de l’Etat et relèvement economique a Bambari","Contribuer à la restauration de l’autorité de l’État à Bambari et ses environ à travers des actions structurées et coordonnées centrées sur l’exercice effectif des fonctions régaliennes de l’État et la relance du développement économique.","Central African Republic","1326596.00","1200234.00"
