"project_id","title","description","operating_unit","budget","expense"
"00070335","Joint Migration and Development Initiative, Phase 2","The Joint Migration and Development Initiative focuses on the local level and aims to support local authorities and civil society organizations seeking to effectively link Migration and Development.","PB/Liaison/Brussels","2760846.00","2464210.00"
"00066509","Programa de Fortalecimiento de Sistemas Productivos Locales","El objetivo del Proyecto es la creación y el fortalecimiento de sistemas productivos locales con vistas a generar condiciones para un crecimiento sostenible de MiPyMEs en todas las regiones del país.","Argentina","2756533.00","2502512.00"
"00072132","Programme on Reducing Emissions from Deforestation and Forest Degradation","The United Nations Collaborative Programme on Reducing Emissions from Deforestation and Forest Degradation in Developing Countries in VietNam","Viet Nam","2754108.00","2030427.00"
"00080349","Human Security and Community Resilience in Sahel","“Strengthening Human Security and Community Resilience in the Sahel” is an effort to operationalize the UN integrated strategy for the Sahel in a coherent manner that tackles regional issues through targeted community-level interventions.","Reg Bureau for Africa","2739090.00","1408824.00"
"00063836","Moyens de Subsistance Durable Lutte Contre la Pauvreté","Moyens de subsistance durable et lutte contre la pauvreté - Amélioration de l’accès des populations, en particulier les groupes vulnérables, aux opportunités et activités génératrices de revenus et d’emplois durables.","Madagascar","2706764.00","2293330.00"
"00069508","Human Security","Human Security Award are two projects that support 1) Armed Violence Prevention data collection mechanisms on armed violence, community safety, and gender based violence and 2) delivery of a functional Brcko District Police Headquarters building.","Bosnia and Herzegovina","2702516.00","2590886.00"
"00059154","Desarrollo hidroelectricidad a pequeña escala Fase II","Desarrollo de la Hidroelectricidad a Pequeña Escala para Usos Productivos en Zonas Fuera de Red  (Fase II)","Nicaragua","2695667.00","2599161.00"
"00069081","Fortalecimiento Ministerio Relaciones Exteriores y Culto","Fortalecimiento Funcional Técnico y Administrativo del Ministerio de Relaciones Exteriores y Culto a través de la Secretaria de Coordinación y Cooperación Internacional","Argentina","2690572.00","2638687.00"
"00080822","CAM Evidence-Based Information Management CS","Evidence-based policy (EBP) making Project to improve the quality and comparability of regional security statistics in CAM countries.","Panama Regional Center","2681378.00","227347.00"
"00064160","Geneva Liaison Office Workplan Project","Geneva Liaison Office Workplan Project","BCPR","2680857.00","2231280.00"
"00070596","DRC-PF/PROTECTION NGO's","Projet humanitaire Cluster Protection/Pooled Fund de la République démocratique du Congo","Democratic Republic of Congo","2672339.00","2361514.00"
"00060493","Conflict Prevention Programme","Support the prevention, mitigation and management of conflicts at central and local levels, strengthen social cohesiona nd promote democratic participation","Nepal","2656706.00","2309433.00"
"00069333","Implementación de la nueva institucionalidad educativa","Apoyo a la consolidación de las funciones del Ministerio de Educación en el marco de la implementación de la nueva institucionalidad educativa para la promoción de una educación de calidad para todos.","Chile","2653442.00","1523643.00"
"00079248","EU Support to Affected Communities in Syria","EU Support for Emergency Restoration and Stabilization of Livelihoods in Affected Syrian Communities","Syria","2648577.00","1930868.00"
"00057409","Supporting the Rule of Law and Access to Justice","Strengthening Democratic Governance and the Social Contract by Supporting the Rule of Law (ROL) and Access to Justice in West Bank and Gaza","Prog for Palestinian People","2647756.00","2353361.00"
"00059925","Iraq Public Sector Modernisation Phase II","The programme takes a holistic approach to structural and systems reforms, capacity development and public sector modernization.","Iraq","2625046.00","2428436.00"
"00062580","Programme gouvernance - Sous Composante Politique","Sous composante Gouvernance Politique du Programme de Renforcement de la Gouvernance au Burkina Faso (2011-2015)","Burkina Faso","2620000.00","2109830.00"
"00037875","MP Bilateral Funding Management Project","Management of MP Bilateral Funding Contributions","Bureau Policy & Prog Support","2601073.00","297525.00"
"00068968","Support to the Implementation of Transitional Justice","Supporting the implementation of transitional justice in compliance with international standards and best practice, ensuring establishment truth about the past and national reconciliation.
-","Yemen","2595929.00","1767707.00"
"00036908","Poverty Reduction Support Programme","The programme is designed to support national efforts aimed at reducing poverty levels so as to improve the quality of life of Nigerians through strategic, well coordinated pro-poor policy initiatives.","Nigeria","2575139.00","3217067.00"
"00038671","Security for Citizenship","To support the public politics of the federal govermment, fortifying the SUSP establishment with the federal beings and the civil society","Brazil","2572070.00","2572070.00"
"00060703","Políticas Públicas en Juventud","Fortalecimiento y Desarrollo de Políticas Públicas en Juventud","Chile","2567828.00","2580548.00"
"00063578","INL- Justice Data Management in Iraq","Justice Data Management in Iraq","Iraq","2560639.00","758335.00"
"00070585","DRC-PF/HEALTH NGO's","Projet humanitaire du cluster santé","Democratic Republic of Congo","2549755.00","2336459.00"
"00044633","Pacific Islands Greenhouse Gas Abatement","Pacific Islands Greenhouse Gas Abatement through Renewable Energy Project (PIGGAREP & PIGGAREP+6 & PIGGAREP+3)","Samoa","2548524.00","1870532.00"
"00060507","Bureau for Crisis Prevention and Recover Partnerships Project Initiation Plan","Bureau for Crisis Prevention and Recover (BCPR) Partnerships Project Initiation Plan (PIP).","Somalia","2545739.00","2063913.00"
"00093067","Local Governance","Local strategic planning system in BiH further consolidated by vertical integration, up-scaling its coverage and strengthening local governments via effective support provided by the training system for local self-government employees in BiH","Bosnia and Herzegovina","2535925.00","2538604.00"
"00059367","Politica Nacional de Desarrollo Sustentable","Implementación de una Nueva Política Nacional de Desarrollo Urbano Sustentable","Chile","2534571.00","1703692.00"
"00074354","Soil and Water Conservation/restoring food security","To improve food security and livelihood of poor and vulnerable people","Eritrea","2517725.00","2422871.00"
"00060696","Legislature Support Project","Legislatures Support Project (2011-2015). Includes Inception plan and support to National Assembly and Zanzibar House of Representatives.","United Republic of Tanzania","2509394.00","2342313.00"
"00051250","SEESAC 2009-2016","The South Eastern and Eastern Europe Clearinghouse for the Control of Small Arms and Light Weapons (SEESAC)  2009-2016","Serbia","2506736.00","2105458.00"
"00064333","Effective Disaster Risk Management","By 2016, Disaster Risk Management framework in compliance with international standards, especially the Hyogo Framework of Action.","Kyrgyzstan","2505036.00","1399643.00"
"00059799","Climate Resilient Communities in PNG","PNG AF 4552 Climate Resilient Communities in PNG. Enhancing Adaptive Capacity of Communities to Climate Change-related Floods in the North Coast and Islands Region of Papua New Guinea","Papua New Guinea","2500000.00","730324.00"
"00074116","Capacity of Local Administrations","Strengthened institutional capacity and organisational management of State/Division, District and Township administrations for area-related development planning, responsive and effective public service delivery, and conflict prevention.","Myanmar","2495728.00","2438239.00"
"00046620","APOYO AL FONDO FIDUCIARIO ESPAÑA - PNUD ""HACIA UN DESARROLLO INTEGRADO E INCLUYENTE""","APOYO AL FONDO FIDUCIARIO ESPAÑA - PNUD ""HACIA UN DESARROLLO INTEGRADO E INCLUYENTE"". Se provee apoyo técnico y adminstrativo y apoyo al trabajo regional de la Iniciativa, en dos areas: 1) disminución pobreza e inequidad, 2)fortaleci. gob. dem.","Reg Bur Latin Amer & Carib","2481654.00","1674479.00"
"00058104","Community Resilience in Pakistan","Community Resilience - Vulnerability Reduction, Improved Cohesion and Empowerment (VOICE)","Pakistan","2476145.00","2451998.00"
"00061275","Early Recovery Facility","Early Recovery Facility - a way of financing and implementing emergency response and early recovery efforts to disasters in order to close the gap between the relief phase and long-term recovery.","Bangladesh","2473746.00","2303665.00"
"00049271","SUPPORT TO ACCESS TO JUSTICE","Support to Access to Justice in Sierra Leone through increased application of human rights standards, effective implementation of relevant national legislation and adoption of gender-sensitive practices in both formal and customary justice systems.","Sierra Leone","2472819.00","1641724.00"
"00068084","Area-Based Development","Local government and communities in selected geographical areas better address complex development problems using this approach","Kyrgyzstan","2472082.00","2408518.00"
"00045781","Local Governance & Decentralized Service Delivery Suppor","Local Governance and Decentralized Service Delivery Support Project. The Programme is aligned to the programming frameworks of the Somalia Reconstruction and Development Programme","Somalia","2462454.00","1413929.00"
"00059570","Strengthening Capacities for Disaster Risk Red.& Livilho","Strengthening National Capacity for Disaster Risk Reduction and Livelihoods Recovery: The project aims at enhancing national capacity for Risk identification, Integrating DRR into development planning and diversifying livelihoods and recovery","Ethiopia","2450034.00","2265232.00"
"00068363","Community Development and Knowledge Management for the S","Community Development and Knowledge Management for the Satoyama Initiative (COMDEKS)","Bureau Policy & Prog Support","2442241.00","2729673.00"
"00061320","Comprehensive Disaster Risk Management Programme","The Comprehensive Disaster Risk Management Programme (CDRMP) has been formulated as part of the Strategic Partnership Framework signed between the BCPR and UNDP. The project is aligned with UNDP Strategic Plan Outcome 5 & UNDAF Outcome 7.","Nepal","2424415.00","2147643.00"
"00078949","GOOD GOVERNANCE & PEACE BUILDING","The project aims to promote culture of peace, integrate anti-corruption measures into public sector management and improve human rights monitoring, investigations, reporting and redressing mechanisms including HIV/AIDS.","Nigeria","2420734.00","2332320.00"
"00060440","Improving Energy Efficiency in Indian Railways System","Improving Energy Efficiency in Indian Railways(IR) system by wide adoption of energy efficiency technologies and measures in the IR system","India","2420279.00","1711850.00"
"00056485","Policy Advisory Expertise and Dialogue in Viet Nam","The project is to support the Government policies in the fields of Public Finance, Economic Policy and Public Administration and Judicial Reform that promote equality, social cohesion and benefit for the least well off members of society.","Viet Nam","2420144.00","2396675.00"
"00071956","Strengthening and expansion of mine action capacity","UNDP’s short-term strategy is to continue to provide ANAMA with advisory, financial, networking and promotional supports so that it can sustain, and further develop, its capacity.","Azerbaijan","2420000.00","2243189.00"
"00071951","Capacity Development in the Health Sector II","The goal of the project is to improve the Capacity of the Ministry of Health to deliver quality health services by  recruiting specialist UNV doctors and general practitioners to be deployed in central and district hospitals","Malawi","2405108.00","2312609.00"
"00073049","Gestión Riesgo Tecnológico","Desarrollo de las capacidades locales como estrategia para la reducción de riesgos tecnológicos y su incorporación en la planificación territorial","Colombia","2401375.00","2160090.00"
"00047594","4NR Support to GEF CBD Parties 2010 biodiversity targets","PIMS 3918 BD MSP: Support to GEF Eligible CBD Parties for carrying out 2010 Biodiversity Targets National  Assessments - Phases I and II (4NR)","Bureau Policy & Prog Support","2400577.00","1905180.00"
"00076172","BRA/13/011 - Fortalecimento da CNV","BRA/13/011 - Fortalecimento da Comissão Nacional da Verdade","Brazil","2397873.00","2252331.00"
"00066971","Capacities of Inst for Eco Mgt & Governance Enhanced","Capacities of institutions responsible for economic management and governance for inclusive growth that benefits women and men and evidence based policy formulation and implementation enhanced","Gambia","2385874.00","2246283.00"
"00048240","PROGRAMA FORTALECIMIENTO DE LA JUSTICIA EN COLOMBIA","Busca fortalecer el sistema de justicia, para que haga efectivo los derechos a la verdad, justicia y reparación de las víctimas y contribuya con la construcción y mantenimiento de la paz y la reconciliación en Colombia.","Colombia","2356610.00","2177667.00"
"00065926","Phase Out Management Plan Stage-1","Hydrochloroflourocarbon (HCFC) phase out management plan (HPMP) - Stage 1 for compliance with the 2013 and 2015 control targets for Annex C Group 1 substances.","Malaysia","2347615.00","2217681.00"
"00073479","Women Economic & Political Empowernment in Africa","This project has been developed to build an enabling environment for Women’s Economic Empowerment & Political Participation in Africa","Regional Center - Addis Ababa","2339796.00","2071585.00"
"00071440","Ajara Agriculture","“Support to Agriculture Development in Ajara Autonomous Republic”","Georgia","2327304.00","2297841.00"
"00079690","Joint UN programme on Green Procurement in Health Sector","Joint UN Programme on Greening Procurement in the Health Sector","PB/Liaison/Copenhagen","2324000.00","0.00"
"00048978","Early Recovery Team Workplan","Early Recovery Team Outputs, Bureau for Policy and Programme Support, Natural Capital and Environment: Inter-Agency Coherence; Post-Disaster Needs Assessment; Livelihoods and Economic Recovery.","Bureau Policy & Prog Support","2322854.00","2311618.00"
"00093060","BIH Tuberculosis Strategy","Strengthening the Directly Observed Short Treatment Course (DOTS) Strategy and Improving the National Tuberculosis Programme in Bosnia and Herzegovina","Bosnia and Herzegovina","2312872.00","2160423.00"
"00074684","Strengthening climate change planning and implementation","Strengthening climate change (sensitive) planning and implementation through effective implementation of specific energy efficiency and renewable energy related climate change mitigation actions.","India","2306279.00","2051861.00"
"00077225","SECURITY SECTOR REFORM IN SIERRA LEONE","This project seeks to enhance the capacities of Security Sector institutions in Sierra Leone to deliver effective and accountable services to its citizens especially the vulnerable and marginalized.","Sierra Leone","2302295.00","1920017.00"
"00056620","Electricity Sector Reconstruction Project in Kurdistan","Electricity Sector Reconstruction Project in Kurdistan to improve the transmission and distribution network","Iraq","2296893.00","2052867.00"
"00069551","Estrategia Prevencion de Crisis y Recuperacion Honduras","Estrategia Multianual de Apoyo para la Prevencion de Crisis y Recuperacion en Honduras","Honduras","2294885.00","2251591.00"
"00072017","UNDP Capacity Building Support to Policia National da Timor Leste.","Project providing management capacities to the PNTL leadership should ease the implementation of the PNTL 5 year strategic plan and, if needed, equip the PNTL leadership with change management concepts.","Timor-Leste","2293649.00","1763369.00"
"00039996","Management Plan","Management Plan for Country Office","Iraq","2286419.00","2070668.00"
"00081560","Deepening Foundations-Peacebuilding & Community Security","By 2018, counties and communities are able to anticipate, prevent and respond effectively to disasters and respond effective to disasters and emergencies.","Kenya","2285471.00","1931126.00"
"00062007","Every Drop Matters","Inclusive community based water management and adaptation to climate change project for catalyzing achievements of MDGs","Regional Center – Istanbul","2283675.00","2018251.00"
"00061229","Technical Assistance for Fiscal Management and Reform","Technical Assistance for Fiscal Management and Reform. he project will support the realization of the objectives of public finance policy and the reform initiatives of the Minisitry of Finance.","Lebanon","2275966.00","1735525.00"
"00078100","Economic growth and Inclusive Financial Support","Support for effective development cooperation for Development results","Rwanda","2268154.00","2042994.00"
"00058776","Joint Integrated Local Development Programme","Assisting Republic of Moldova to ensure that vulnerable groups in poor rural and urban areas take advantage of sustainable socio-economic development opportunities through adequate regional and local policies","Moldova, Republic of","2262732.00","2171963.00"
"00077093","Aid for Trade in Central Asia (AfT Phase III)","The project supports inclusive growth in Central Asia through the promotion of trade and enhancement of competitiveness, to support these countries’ efforts to reduce poverty and improve peoples’ lives.","Regional Center – Istanbul","2260628.00","1473693.00"
"00072228","Accélération de la Croissance Inclusive","Aaider les autorités de la Guinée à faire face aux défis de la pauvreté tant au niveau national que local, à travers la formulation, la mise en œuvre et le suivi-évaluation des politiques et programmes macroéconomiques et sectoriels","Guinea","2259389.00","2163834.00"
"00080167","Livelihood Improvement in Tajik-Afghan Cross-border Area","The project will contribute towards the stability and security through promotion of economic growth and poverty reduction and cross-border cooperation in the bordering areas of Tajikistan and Afghanistan.","Tajikistan","2259252.00","457652.00"
"00070591","Apoio à gestão descentralizada do Sistema Único da Assistência Social - SUAS","The project objective is to increase and reinforce the Ministry of Social Development support to the social assistance local politics","Brazil","2258047.00","1168586.00"
"00056776","Private Sector Develoment Programme","To stimulate sustainable private sector led growth that benefits the poor in Nigeria","Nigeria","2257441.00","1890764.00"
"00060014","Support to Climate Change Trust Fund","Support to Preparation Arrangement for Indonesia Climate Change Trust Fund (ICCTF) - Full Size","Indonesia","2253780.00","2220982.00"
"00050169","UNDP Water Governance Support Programme","UNDP Water Governance Support Programme 2009-2011:  Adaptive Water Governance to Sustain Human Development","Bureau Policy & Prog Support","2252479.00","1242008.00"
"00061165","Low Emission Capacity Building Programme - GSU","To build capacities in the public sector and industry on low-emission development strategies, MRV, and Nationally Appropriate Mitigation Actions (NAMAs), within the context of the INDCs.","Bureau Policy & Prog Support","2250267.00","1847684.00"
"00076232","ACT-Crossroads for Civic Engagement","Cypriot inter-communal civil society sector established as a recognized partner to the Cyprus peace talks, and connect Cypriot civic leaders and thought leaders to civil society leaders in Cyprus’ near abroad.","Cyprus","2249617.00","1237659.00"
"00063149","PROMOCIÓN Y PROTECCIÓN DERECHOS HUMANOS","Formular e implementar politicas publicas para la atención, promoción, protección y garantía de los derechos humanos y la aplicación del DIH.","Colombia","2249039.00","2123140.00"
"00063268","Support to Civic Engagement in Libya’s Transition SCELT","In partnership with Ministries of Planning, Culture & Civil Society, Higher Education and Al Awqaf, the project facilitates greater engagement of Libyan citizens to engage actively in the transition to democracy","Libya","2227054.00","1515113.00"
"00060216","Post Earthquake Recovery & Livelihood","Programme d'enlèvement des débris et des déchets et de démolition de structures dangereuses","Haiti","2225884.00","2360604.00"
"00063572","Emission Inventory Accounting","Provincial Greenhouse Gas Emissions Inventory Capacity Building and Greenhouse Gas Emissions Accounting Methodology for Enterprises of Key Industries Project","China","2225810.00","1094454.00"
"00074046","Rural Water Sanitation","Scaling up Support to Local Service Delivery for the MDGs: Rural Water and Sanitation","Mongolia","2212766.00","2123801.00"
"00046781","PROGRAMA DE ALIANZAS CON LA SOCIEDAD CIVIL (PASOC II)","Creación de alianzas constructivas entre instituciones del Estado y organizaciones de la sociedad civil en los temas de eliminación del racismo y la discriminación, acceso a justicia, y transparencia/auditoria social.","Guatemala","2194753.00","2194068.00"
"00075930","Palestinian Gatherings Host Communities","Living conditions in the Palestinian Gatherings in Lebanon that host Palestinian and Syrian refugees from Syria, improved through better access to basic urban services and shelter conditions.","Lebanon","2190945.00","1948012.00"
"00063773","Support to Civil Service Reform and Management Capacity","Support to Civil Service Reform and Management Capacity. This project aims at supporting civil service reform initiatives that are undertaken by the Office of the Minister of State for Administrative Reform (OMSAR) to support public sector organizations.","Lebanon","2190200.00","2187810.00"
"00044966","Responding to HIV and AIDS in Somalia","This is a cross-cutting project whose focus is to build national capacities of government at all levels, and civil society, to support a coordinated and effective response to the HIV & AIDS epidemic.","Somalia","2182574.00","1272480.00"
"00059428","Promoción de Exportaciones Pequeñas y Medianas Empresas","Contribuir al aprovechamiento de las oportunidades comerciales de Argentina a través del fortalecimiento de la promoción de las exportaciones y el fomento empresarial exportador.","Argentina","2173825.00","153358.00"
"00074044","Rule of Law and Access to Justice","Justice institutions and legal framework improved to ensure Rule of Law and Access to Justice for all with a specific focus on vulnerable  groups.","Myanmar","2170624.00","2190233.00"
"00058208","APPUI REDUCTION PAUVRETE/Objectifs millenaire pour developpement","Programme d'appui à la réduction de la pauvreté et à la réalisation des objectifs de developpement du millénaire pour le développement-OMD","Côte d’Ivoire","2166123.00","1978998.00"
"00058053","Democracy Programme","Improving the quality of Moldovan democracy through parliamentary and electoral support","Moldova, Republic of","2152295.00","2074142.00"
"00057425","Apoyo a Empresas Autogestionadas por sus Trabajadores","Programa de Apoyo a Empresas Autogestionadas por sus Trabajadores","Argentina","2149454.00","1209209.00"
"00063225","Strengthening capacities and frameworks for DRR/ACC","Strengthening national capacities and frameworks for disaster risk reduction and climate change adaptation","Mozambique","2138946.00","1462600.00"
"00048784","Apoyo al Fortalecimiento del Sistema Único de Beneficiarios","Apoyo el fortalecimiento institucional del Sistema Único de Beneficiarios para ampliar la cobertura de beneficiarios y beneficiarias por medio de la actualización del padrón de elegibles.","Dominican Republic","2132680.00","2233689.00"
"00071937","Aid for Trade Intiative for the Arab States","Aid for Trade Initiative for the Arab States (AfTIAS)","Reg Bur for Arab States","2127521.00","1736020.00"
"00074214","Enhancing Resilience of Vulnerable Communities & Areas","The risk of climate change induced damage to human and economic development in coastal areas of The Gambia is mounting with sea level rise and coastal erosion.","Gambia","2100030.00","1930196.00"
"00078743","Support to Sustainable ENV Management and DRM","Support to Sustainable Environmental Management and Disaster Risk Management","Rwanda","2088988.00","1776394.00"
"00049322","Développement Capacités Commerciales","Le projet vise le développement des capacités liées à l'intégration du Mali au Système Commercial Multilatéral (SCM) par la mise en œuvre des actions prioritaires identifiées dans l'Etude Diagnostic pour l'Intégration au Commerce","Mali","2083277.00","3050201.00"
"00067343","Strengthen ROL /access to justice in  transition period","The Project aims at developing capacities of key RoL institutions , Improve access to justice of the Libyan population; and support to the implementation of Transitional Justice process for national reconciliation.","Libya","2082160.00","991736.00"
"00043745","Conservation de la biodiversité transfrontalière","Approche intégrée de la planification et de la gestion de l’occupation des sols pour renforcer et d’asseoir la conservation de la biodiversité dans l'éco-région de forêt dense et humide de l’ouest du Bassin du Congo","Gabon","2079000.00","1904875.00"
"00034649","Private Sector Development","Business Call to Action aims to accelerate progress towards the SDGs by challenging companies to develop inclusive business models that engage people at the base of the economic pyramid within their value chain.","Bureau Policy & Prog Support","2078400.00","1572266.00"
"00067139","Democracy Consolidation Program IV","Capacitating the citizenry through provision of knowledge and skills to demand compliance with governance and human rights principles from duty bearers at all levels of society","Malawi","2075676.00","1883436.00"
"00062761","Consolidation Gouvernance Environnementale Locale","L’objectif  du projet est de renforcer au sein des collectivités territoriales, les capacités des acteurs publics et privés à gérer efficacement les risques et les opportunités liés aux changements","Burkina Faso","2073587.00","1954790.00"
"00036732","Technical Support to MOLD in support to Local Developmen","UNDP (supported by UNCDF's technical expertise) will provide technical support to enable the Ministry of  Local Development (MoLD) to activate its core functions and operate as the central entity to guide the decentralization reform and local governance.","Egypt","2071724.00","1787775.00"
"00060620","Ningxia Anti-desertification and Livelihood Improvement","Ningxia Anti-desertification and Livelihood Improvement Project: Two Internet-based Farmers Service and Training Centers built to enhance the agriculture extension capability, etc.","China","2070979.00","1656037.00"
"00077432","Support of the 2015 electoral cycle","Le Projet vise a renforcer les capacités de la Commission Electorale afin de permettre la conduite efficiente et pérenne du processus électoral libre, transparent, crédible et inclusif, conformément aux bonnes pratiques internationales.","Burundi","2067788.00","1137744.00"
"00068453","Enhancing Belize’s capacity to adapt to Climate Change","Global Climate Change Alliance Belize: Enhancing Belize’s capacity to adapt to Climate Change","Belize","2060441.00","1817325.00"
"00074692","Africa Climate Adaptation and Food Security Project(ACA)","This project aims to enhance the capacity of African countries to adapt to current and projected impacts of climate variability and change that affect food security and other development priorities.","Reg Bureau for Africa","2059628.00","1313134.00"
"00047419","Water Resources Management","Improved Water Resources Management and Drinking Water Safety in Rural Regions of China","China","2055793.00","1853985.00"
"00076717","Le Projet de Renforcement Décentralisé du Système National de Gestion des Risques et Désastres (PRD-SNGRD)","Le projet vise a augmenter la rélience de la population haitienne au niveau decentralisé.","Haiti","2034632.00","1706731.00"
"00062174","Enhancing resilience of coastal communities of Samoa","Enhancing resilience of coastal communities of Samoa  to Climate Change (Adaptation Funded Project)","Samoa","2032995.00","296191.00"
"00044301","UNDP Capacity Development Network for Water Management","UNDP's Capacity Development Network Programme for sustainable Water Management (Phase II and III)","Bureau Policy & Prog Support","2031863.00","3257090.00"
"00066351","Vocational Training small and medium enterprises Capacity Development in Basra","The project aims to increase the number of local area development activities, promote local Micro, Small and Medium Enterprise (MSME)  and provide vocational training to respond to the private sector’s needs.","Iraq","2028265.00","1306500.00"
"00079771","Youth Economic Empowerment Project in Yemen – Phase II","The project aims to support the Government and the people of Yemen during the unprecedented transition, addressing youth unemployment as one of the root causes of conflict. The project will build on capacities and lessons learnt from the pilot phase.","Yemen","2022008.00","1784997.00"
"00061576","CLIMATE CHANGE ADAPTATION PROGRAMME IN WATER AND AGRICUL","Reduce environmental degradation and enhance development of natural resources  through climate change adaptation.","Eritrea","2021000.00","2030288.00"
"00059740","Capacity Development for Service Delivery","Accelerating Development in Developing Regional States.The programme is intended to enhance capacity of public institutions in the four developing regional states of Ethiopia to effectively delivery public services.","Ethiopia","2017528.00","2038124.00"
"00068057","2KEN012/205 Integrated support to Devolution","2KEN012/205 Making Devolution work: An Integrated UNDP support programme to the devolution process in Kenya (2014-2018)","Kenya","2016421.00","2022871.00"
"00045154","Changements climatiques","Premier Projet Régional de Développement des Capacités en Mini/Micro Hydroélectricité et d'Investissement pour l’accès à électricité en Milieu Rural en Afrique Subsaharienne.","Congo","2014135.00","2064347.00"
"00062006","Equal Access to Social Services","Equal Access to Social Services","China","2002812.00","739457.00"
"00059162","Sostenibilidad Financiera de las Areas Protegidas","Sostenibilidad Financiera de las Áreas Protegidas en el Ecuador","Ecuador","2002059.00","1887008.00"
"00062870","appui au demarrage des activites de la Commission Dialogue, Verite et Reconciliation","Appui au rétablissement de la sécurité, de l'autorité de l'Etat et la cohésion sociale","Côte d’Ivoire","1999188.00","1915330.00"
"00059880","Creciendo Juntos: Desarrollo Sostenible Jóvenes Nariño","Programa Creciendo Juntos para Jovenes en Nariño, con el fin de lograr el Desarrollo y la Paz.","Colombia","1988800.00","1331610.00"
"00063571","Registry System for Emissions","Establishment of National Registry System for Domestic Emissions Trading Scheme and Voluntary Carbon Emission Reduction Project","China","1981898.00","1144806.00"
"00042966","Framework for Coordination-Early Warning/Prevention","Framework for coordination on early warning and prevention sponsored by United Nations Children's Fund.  Managed by BPPS Governance Team.","Crisis Response Unit","1978992.00","1649884.00"
"00061262","Estrategia Nacional de Desarrollo","Contribuir al seguimiento de la Política Macroeconómica y los Planes Nacionales de Desarrollo de cara a la Estrategia Nacional de Desarrollo","Dominican Republic","1977605.00","961230.00"
"00077975","SIGOB –Fortalecimiento capacidades de gestión Gob Democr","SIGOB –Fortalecimiento de las capacidades de gestión para la gobernabilidad democrática","Panama Regional Center","1975078.00","1803842.00"
"00068621","Governance Programme 2011-2015","Government of the Republic of Zambia (GRZ) - United Nations Development Programme (UNDP) Governance Programme (2011-2015)","Zambia","1964279.00","1316643.00"
"00074071","GOVERNANCE & PEACE BUILDING","The project seeks to ensure the country enjoys a just, democratic, stable society, with accountable governance and increased transparency and high institutional performance, governed by the Rule of Law","Nigeria","1964169.00","1837030.00"
"00071087","State Register of Invalid Documents","Technical assistance project on “Establishment of the State Register of Invalid Documents""","Azerbaijan","1960367.00","1854655.00"
"00058649","ORGANIC AGRICULTURE CLUSTER DEVELOPMENT PROJECT","Increasing the competitiveness of the organic agriculture sector in the Region through activating the regional organic agriculture cluster and improving the local business environment.","Turkey","1955924.00","1643035.00"
"00046338","Support to Tumen Project","UNDP is the operation manager for Greater Tumen Common Fund and UNDP-ROK Trust Fund.","China","1948542.00","1267673.00"
"00074756","Programme d'Appui Plan Action Programme Pays","Le présent projet dénommé « Programme d’Appui au Plan d’Action du Programme pays » a été lancé en vue de renforcer les capacités des partenaires nationaux pour une mise en œuvre plus efficace du programme pays.","Cameroon, Republic of","1947048.00","1111092.00"
"00058164","Partnership Service for Fiduciary Monitoring Agent-Iraq","Loan Management Support through Fiduciary Monitoring Support Unit to the Monitoring Committee on Japanese Official Development Assistance (ODA) Loan Projects","Iraq","1943281.00","1746674.00"
"00065369","Gouvernance, politique de gestion des ressources Marines","Le projet visee la réduction de la pauvreté et lerenforcement de la sécurité alimentaire des communautés côtières de l’écorégion WAMER","Senegal","1942514.00","1737423.00"
"00060612","Supporting the Activities of the Technology Innovation and Entrepreneurship Center","Supporting the Activities of the Technology Innovation and Entrepreneurship Center (TIEC)","Egypt","1932500.00","1608568.00"
"00050075","Appui à la Consolidation Bonne Gouvernance & Démocratie","Projet d'appui à la Consolidation Bonne Gouvernance & Démocratie, englobant l'infrastructure de paix, l'appui juridique carcéral et le CEOMP","Togo","1927818.00","1377362.00"
"00062374","BRA/11/008 - Economic and Consumer Rights","Fortalecimento da proteção e defesa da concorrência e dos direitos do consumidor no Brasil","Brazil","1921291.00","225380.00"
"00059183","Building an Inclusive Financial Sector in Rwanda (BIFSIR","Macro: support the coordination and the regulatory framework of the sector. Meso: contribute to capacity building and to the consolidation of the sector. Micro: Capacity enhancement of  FSPs and TSPs . Client: The capacity of women and youth is built","Rwanda","1920946.00","1909875.00"
"00049563","Gender-Based Violence Programme","By 2016, in minimum 4 provinces, women, men, boys, girls, and the more disadvantaged populations will have enhanced access to quality services supporting the prevention and response to GBV","Papua New Guinea","1920750.00","1455715.00"
"00046028","Early Recovery in Darfur","Enhancing Livelihood Opportunities and Building Social capital for New Livelihood Strategies in Darfur.","Sudan, Republic of the","1910229.00","1133121.00"
"00058277","P1 - Construction of the Jericho Agro-Industrial Park","Support to the construction of the Jericho Agro Industrial Park - Stage I. This project includes several phases and projects.","Prog for Palestinian People","1902338.00","1414170.00"
"00072472","Economie Nationale","Appui au Gouvernement dans le domaine de la Planification, du suivi et évaluation du Développement.","Democratic Republic of Congo","1899336.00","1821637.00"
"00066813","Climate Resilient Green Economy Programm.","Promoting inclusive low emission climate resilient green economy in Ethiopia  through Ethiopian Climate Resilient Green Economy initiatives Support programme","Ethiopia","1885471.00","1468362.00"
"00066568","EU High Level Policy Advice Mission to Moldova","European Union High Level Policy Advisory Mission to the Republic of Moldova","Moldova, Republic of","1885427.00","1810912.00"
